,XXBTZCAD,XXMRZUSD,XETHZUSD,XXMRZEUR,XXMRXXBT,XMLNXETH,XETHZJPY,XZECZEUR,GNOXBT,XXRPZUSD,XLTCZUSD,XREPXETH,XXBTZGBP,XETHXXBT,EOSXBT,XZECZUSD,XETHZCAD,XETCXXBT,XETHZGBP,BCHEUR,XXDGXXBT,XXBTZEUR,XLTCZEUR,XETCXETH,XLTCXXBT,XXBTZJPY,GNOETH,XETHZEUR,DASHXBT,XXLMXXBT,XETCZEUR,XMLNXXBT,BCHUSD,XICNXETH,XXRPXXBT,XREPXXBT,XXRPZEUR,EOSETH,DASHEUR,XICNXXBT,XETCZUSD,XREPZEUR,XZECXXBT,DASHUSD,XXBTZUSD,BCHXBT,USDTZUSD
1515545708.44,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18156000,161823.00000,548.15000,0.02717000,1.91000000,241.80000,0.070650,9686.90000,0.089450,0.00064000,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11903.10000,203.32000,0.02919600,0.01709000,1826443.000,0.30790000,1068.95000,0.07595000,0.000039110,31.08200000,0.01641800,2340.500000,0.004168,0.000137030,0.006400,1.64481000,0.00701300,903.689000,0.000371,36.91900000,76.50000,0.046280,1074.170000,14096.50000,0.16599000,1.00990000
1515545712.62,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18156000,161823.00000,548.15000,0.02717000,1.91000000,241.80000,0.070650,9686.90000,0.089450,0.00064000,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11903.10000,203.32000,0.02919600,0.01709000,1826443.000,0.30790000,1068.95000,0.07595000,0.000039110,31.08200000,0.01641800,2340.500000,0.004168,0.000137030,0.006400,1.64481000,0.00701300,903.689000,0.000371,36.91900000,76.50000,0.046280,1074.170000,14096.50000,0.16599000,1.00990000
1515545717.43,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90002000,241.80000,0.070650,9686.90000,0.089900,0.00064000,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11870.00000,203.50000,0.02910800,0.01712400,1826443.000,0.30790000,1065.07000,0.07595000,0.000039110,31.00100000,0.01641800,2340.500000,0.004167,0.000138060,0.006400,1.64479000,0.00701300,903.689000,0.000371,37.02100000,76.50000,0.046280,1074.170000,14096.50000,0.16599000,1.00990000
1515545722.13,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90002000,241.80000,0.070650,9686.90000,0.089900,0.00064000,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11870.00000,203.50000,0.02910800,0.01712400,1826443.000,0.30790000,1065.07000,0.07595000,0.000039110,31.00100000,0.01641800,2340.500000,0.004167,0.000138060,0.006400,1.64479000,0.00701300,903.689000,0.000371,37.02100000,76.50000,0.046280,1074.170000,14096.50000,0.16599000,1.00990000
1515545726.29,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90002000,241.80000,0.070650,9686.90000,0.089900,0.00064000,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11870.00000,203.50000,0.02910800,0.01712400,1826443.000,0.30790000,1065.07000,0.07595000,0.000039110,31.00100000,0.01641800,2340.500000,0.004167,0.000138060,0.006400,1.64479000,0.00701300,903.689000,0.000371,37.02100000,76.50000,0.046280,1074.170000,14096.50000,0.16599000,1.00990000
1515545731.47,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90002000,241.80000,0.070650,9686.90000,0.089900,0.00064000,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11870.00000,203.50000,0.02910800,0.01712400,1826443.000,0.30790000,1065.07000,0.07595000,0.000039110,31.00100000,0.01641800,2340.500000,0.004167,0.000138060,0.006400,1.64479000,0.00701300,903.689000,0.000371,37.02100000,76.50000,0.046280,1074.170000,14096.50000,0.16599000,1.00990000
1515545735.61,17649.90000,406.00000000,1267.40000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.91000000,241.80000,0.070650,9686.90000,0.089880,0.00064000,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11923.90000,203.50000,0.02910700,0.01705300,1826443.000,0.30790000,1065.07000,0.07595000,0.000039110,31.00100000,0.01641800,2340.500000,0.004167,0.000137040,0.006400,1.64000000,0.00701300,903.689000,0.000371,37.02100000,76.50100,0.046280,1074.170000,14087.40000,0.16527000,1.00990000
1515545755.29,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.91000000,241.80000,0.070650,9686.90000,0.089880,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11924.80000,203.50000,0.02910700,0.01717300,1826443.000,0.30860000,1065.02000,0.07599000,0.000039110,31.00700000,0.01641800,2331.500000,0.004167,0.000137020,0.006400,1.64483000,0.00701300,903.689000,0.000371,37.02100000,76.45000,0.046380,1070.556000,14086.00000,0.16527000,1.00990000
1515545760.17,17649.90000,406.00000000,1267.00000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90002000,241.80000,0.070650,9686.90000,0.089880,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11924.30000,203.50000,0.02911600,0.01717300,1826443.000,0.30860000,1069.98000,0.07599000,0.000039100,31.00700000,0.01641800,2315.100000,0.004167,0.000137040,0.006399,1.64001000,0.00701300,902.140000,0.000371,37.02100000,76.45000,0.046380,1070.000000,14089.30000,0.16527000,1.00990000
1515545770.82,17649.90000,406.00000000,1267.00000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90002000,241.80000,0.070650,9686.90000,0.089880,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11924.30000,203.50000,0.02911600,0.01717300,1826443.000,0.30860000,1069.98000,0.07599000,0.000039100,31.00700000,0.01641800,2315.100000,0.004167,0.000137040,0.006399,1.64001000,0.00701300,902.140000,0.000371,37.02100000,76.45000,0.046380,1070.000000,14089.30000,0.16527000,1.00990000
1515545775.06,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.91000000,241.75000,0.070650,9686.90000,0.089300,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11924.40000,203.53000,0.02911600,0.01704700,1826443.000,0.30860000,1069.97000,0.07599000,0.000039100,31.00700000,0.01641800,2315.100000,0.004167,0.000137020,0.006399,1.64004000,0.00701300,902.140000,0.000371,36.91900000,76.45000,0.046380,1070.000000,14089.20000,0.16527000,1.00990000
1515545779.6,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.91000000,241.75000,0.070650,9686.90000,0.089300,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11924.40000,203.53000,0.02911600,0.01704700,1826443.000,0.30860000,1069.97000,0.07599000,0.000039100,31.00700000,0.01641800,2315.100000,0.004167,0.000137020,0.006399,1.64004000,0.00701300,902.140000,0.000371,36.91900000,76.45000,0.046380,1070.000000,14089.20000,0.16527000,1.00990000
1515545783.78,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.91000000,241.75000,0.070650,9686.90000,0.089300,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11924.40000,203.53000,0.02911600,0.01704700,1826443.000,0.30860000,1069.97000,0.07599000,0.000039100,31.00700000,0.01641800,2315.100000,0.004167,0.000137020,0.006399,1.64004000,0.00701300,902.140000,0.000371,36.91900000,76.45000,0.046380,1070.000000,14089.20000,0.16527000,1.00990000
1515545788.2,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.91000000,241.75000,0.070650,9686.90000,0.089300,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11924.40000,203.53000,0.02911600,0.01704700,1826443.000,0.30860000,1069.97000,0.07599000,0.000039100,31.00700000,0.01641800,2315.100000,0.004167,0.000137020,0.006399,1.64004000,0.00701300,902.140000,0.000371,36.91900000,76.45000,0.046380,1070.000000,14089.20000,0.16527000,1.00990000
1515545792.33,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.91000000,241.75000,0.070650,9686.90000,0.089300,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11924.40000,203.53000,0.02911600,0.01704700,1826443.000,0.30860000,1069.97000,0.07599000,0.000039100,31.00700000,0.01641800,2315.100000,0.004167,0.000137020,0.006399,1.64004000,0.00701300,902.140000,0.000371,36.91900000,76.45000,0.046380,1070.000000,14089.20000,0.16527000,1.00990000
1515545796.5,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.91000000,241.75000,0.070650,9686.90000,0.089300,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000890,11924.40000,203.53000,0.02911600,0.01704700,1826443.000,0.30860000,1069.97000,0.07599000,0.000039100,31.00700000,0.01641800,2315.100000,0.004167,0.000137020,0.006399,1.64004000,0.00701300,902.140000,0.000371,36.91900000,76.45000,0.046380,1070.000000,14089.20000,0.16527000,1.00990000
1515545800.65,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089360,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000900,11914.20000,203.53000,0.02911500,0.01695400,1826443.000,0.30860000,1068.07000,0.07598000,0.000039100,31.00100000,0.01641800,2340.000000,0.004167,0.000137040,0.006399,1.64004000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.50000,0.16527000,1.00990000
1515545804.87,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90980000,241.75000,0.071000,9686.90000,0.089360,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000900,11870.00000,203.53000,0.02911500,0.01695400,1826443.000,0.30860000,1065.05000,0.07598000,0.000039100,31.08300000,0.01641800,2340.000000,0.004167,0.000137040,0.006399,1.64400000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14096.30000,0.16492000,1.00990000
1515545809.0,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90980000,241.75000,0.071000,9686.90000,0.089360,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000900,11870.00000,203.53000,0.02911500,0.01695400,1826443.000,0.30860000,1065.05000,0.07598000,0.000039100,31.08300000,0.01641800,2340.000000,0.004167,0.000137040,0.006399,1.64400000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14096.30000,0.16492000,1.00990000
1515545813.71,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90980000,241.75000,0.071000,9686.90000,0.089360,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000900,11870.00000,203.53000,0.02911500,0.01695400,1826443.000,0.30860000,1065.05000,0.07598000,0.000039100,31.08300000,0.01641800,2340.000000,0.004167,0.000137040,0.006399,1.64400000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14096.30000,0.16492000,1.00990000
1515545818.07,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90980000,241.75000,0.071000,9686.90000,0.089360,0.00064370,654.71000,1582.87000,0.00261700,666.08000,1965.400000,0.000000900,11870.00000,203.53000,0.02911500,0.01695400,1826443.000,0.30860000,1065.05000,0.07598000,0.000039100,31.08300000,0.01641800,2340.000000,0.004167,0.000137040,0.006399,1.64400000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14096.30000,0.16492000,1.00990000
1515545822.24,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545826.4,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545830.75,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545834.89,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545839.05,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545843.19,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545847.34,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545851.54,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545855.71,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545860.28,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545864.85,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545869.09,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545873.32,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545877.47,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545881.63,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545885.82,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545890.06,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545894.22,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545898.36,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545902.5,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545906.66,17649.90000,406.00000000,1265.75000,343.00000000,0.02859600,0.18120000,161823.00000,548.15000,0.02717000,1.90302000,241.75000,0.071000,9686.90000,0.089140,0.00064370,654.71000,1582.87000,0.00261000,666.08000,1965.200000,0.000000900,11911.50000,203.32000,0.02911500,0.01695400,1826443.000,0.30860000,1065.04000,0.07598000,0.000039100,31.00000000,0.01641800,2340.000000,0.004167,0.000138060,0.006252,1.64000000,0.00701300,902.140000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14089.20000,0.16492000,1.00990000
1515545910.91,17649.60000,407.77000000,1265.00000,343.00000000,0.02888600,0.18120000,162760.00000,548.15000,0.02717000,1.91000000,242.00000,0.071000,9686.90000,0.089900,0.00063920,654.71000,1582.87000,0.00261000,666.08000,1973.000000,0.000000900,11891.10000,203.81000,0.02911500,0.01712400,1803345.000,0.30860000,1065.12000,0.07598000,0.000039110,31.00000000,0.01641800,2339.700000,0.003911,0.000138990,0.006395,1.64000000,0.00701300,904.463000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14092.30000,0.16599000,1.00990000
1515545915.07,17649.60000,407.77000000,1265.00000,343.00000000,0.02888600,0.18120000,162760.00000,548.15000,0.02717000,1.91000000,242.00000,0.071000,9686.90000,0.089900,0.00063920,654.71000,1582.87000,0.00261000,666.08000,1973.000000,0.000000900,11891.10000,203.81000,0.02911500,0.01712400,1803345.000,0.30860000,1065.12000,0.07598000,0.000039110,31.00000000,0.01641800,2339.700000,0.003911,0.000138990,0.006395,1.64000000,0.00701300,904.463000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14092.30000,0.16599000,1.00990000
1515545919.25,17649.60000,407.77000000,1265.00000,343.00000000,0.02888600,0.18120000,162760.00000,548.15000,0.02717000,1.91000000,242.00000,0.071000,9686.90000,0.089900,0.00063920,654.71000,1582.87000,0.00261000,666.08000,1973.000000,0.000000900,11891.10000,203.81000,0.02911500,0.01712400,1803345.000,0.30860000,1065.12000,0.07598000,0.000039110,31.00000000,0.01641800,2339.700000,0.003911,0.000138990,0.006395,1.64000000,0.00701300,904.463000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14092.30000,0.16599000,1.00990000
1515545923.56,17649.60000,407.77000000,1265.00000,343.00000000,0.02888600,0.18120000,162760.00000,548.15000,0.02717000,1.91000000,242.00000,0.071000,9686.90000,0.089900,0.00063920,654.71000,1582.87000,0.00261000,666.08000,1973.000000,0.000000900,11891.10000,203.81000,0.02911500,0.01712400,1803345.000,0.30860000,1065.12000,0.07598000,0.000039110,31.00000000,0.01641800,2339.700000,0.003911,0.000138990,0.006395,1.64000000,0.00701300,904.463000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14092.30000,0.16599000,1.00990000
1515545927.78,17649.60000,407.77000000,1265.00000,343.00000000,0.02888600,0.18120000,162760.00000,548.15000,0.02717000,1.91000000,242.00000,0.071000,9686.90000,0.089900,0.00063920,654.71000,1582.87000,0.00261000,666.08000,1973.000000,0.000000900,11891.10000,203.81000,0.02911500,0.01712400,1803345.000,0.30860000,1065.12000,0.07598000,0.000039110,31.00000000,0.01641800,2339.700000,0.003911,0.000138990,0.006395,1.64000000,0.00701300,904.463000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14092.30000,0.16599000,1.00990000
1515545931.94,17649.60000,407.77000000,1265.00000,343.00000000,0.02888600,0.18120000,162760.00000,548.15000,0.02717000,1.91000000,242.00000,0.071000,9686.90000,0.089900,0.00063920,654.71000,1582.87000,0.00261000,666.08000,1973.000000,0.000000900,11891.10000,203.81000,0.02911500,0.01712400,1803345.000,0.30860000,1065.12000,0.07598000,0.000039110,31.00000000,0.01641800,2339.700000,0.003911,0.000138990,0.006395,1.64000000,0.00701300,904.463000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14092.30000,0.16599000,1.00990000
1515545936.14,17649.60000,407.77000000,1265.00000,343.00000000,0.02888600,0.18120000,162760.00000,548.15000,0.02717000,1.91000000,242.00000,0.071000,9686.90000,0.089900,0.00063920,654.71000,1582.87000,0.00261000,666.08000,1973.000000,0.000000900,11891.10000,203.81000,0.02911500,0.01712400,1803345.000,0.30860000,1065.12000,0.07598000,0.000039110,31.00000000,0.01641800,2339.700000,0.003911,0.000138990,0.006395,1.64000000,0.00701300,904.463000,0.000372,36.59200000,76.50000,0.046380,1070.000000,14092.30000,0.16599000,1.00990000
